latitude,longitude,depth,mag,place
9.791,93.694,30.0,4.5,"231 km SSE of Port Blair, India"
14.535,92.151,30.0,4.3,"Andaman Islands, India region"
13.558,92.86,29.7,4.8,"206 km N of Bamboo Flat, India"
14.338,92.903,30.0,4.3,"292 km N of Bamboo Flat, India"
9.405,93.09,30.0,4.3,"252 km S of Port Blair, India"
8.568,92.988,30.0,3.9,"Nicobar Islands, India region"
14.383,92.222,21.1,4.5,"Andaman Islands, India region"
14.438,92.346,23.1,4.3,"Andaman Islands, India region"
8.394,93.61,23.5,4.6,"Nicobar Islands, India region"
13.429,92.791,30.0,4.5,"191 km N of Bamboo Flat, India"
9.799,93.646,30.0,4.5,"228 km SSE of Port Blair, India"
11.161,91.972,30.0,4.0,"100 km SW of Bamboo Flat, India"
10.751,92.127,25.1,4.7,"121 km SSW of Port Blair, India"
13.169,92.61,26.9,3.9,"162 km N of Bamboo Flat, India"
27.443,92.724,55.9,3.7,"35 km ENE of Bomdila, India"
27.415,92.661,52.2,3.5,"28 km NE of Bomdila, India"
9.783,93.57,30.0,4.1,"226 km SSE of Port Blair, India"
13.097,92.556,30.0,4.8,"155 km N of Bamboo Flat, India"
14.462,92.396,30.0,4.9,"Andaman Islands, India region"
8.525,93.689,30.0,4.5,"Nicobar Islands, India region"
13.206,92.189,30.0,4.8,"176 km NNW of Bamboo Flat, India"
13.017,94.01,30.0,4.2,"202 km NE of Bamboo Flat, India"
12.022,92.925,30.0,4.6,"42 km NNE of Bamboo Flat, India"
8.208,93.86,30.0,4.1,"Nicobar Islands, India region"
13.583,94.367,43.3,4.3,"274 km NE of Bamboo Flat, India"
8.385,93.713,30.0,4.3,"Nicobar Islands, India region"
12.739,93.117,30.0,4.2,"122 km NNE of Bamboo Flat, India"
13.517,92.798,30.0,4.3,"201 km N of Bamboo Flat, India"
12.728,91.956,21.9,4.8,"140 km NW of Bamboo Flat, India"
14.59,92.539,30.0,4.0,"Andaman Islands, India region"
12.916,91.923,30.0,4.3,"159 km NNW of Bamboo Flat, India"
13.942,93.374,30.0,4.3,"258 km NNE of Bamboo Flat, India"
10.67,91.47,24.8,4.7,"177 km SW of Bamboo Flat, India"
13.465,94.254,30.0,4.1,"256 km NE of Bamboo Flat, India"
13.556,92.653,35.5,4.1,"205 km N of Bamboo Flat, India"
8.505,93.452,30.0,4.3,"Nicobar Islands, India region"
13.49,92.777,26.9,4.5,"198 km N of Bamboo Flat, India"
9.895,92.086,49.8,4.5,"208 km SSW of Port Blair, India"
13.488,92.738,29.4,4.4,"197 km N of Bamboo Flat, India"
10.622,92.019,27.9,5.0,"140 km SW of Port Blair, India"
13.002,92.203,30.0,4.4,"154 km NNW of Bamboo Flat, India"
8.924,92.206,32.3,4.3,"Nicobar Islands, India region"
8.351,93.034,30.0,4.5,"Nicobar Islands, India region"
8.312,93.562,30.0,4.0,"Nicobar Islands, India region"
14.407,93.009,30.0,4.2,"Andaman Islands, India region"
10.818,92.145,29.0,4.5,"114 km SW of Port Blair, India"
12.944,93.975,30.0,4.2,"194 km NE of Bamboo Flat, India"
13.673,93.032,8.6,4.4,"220 km N of Bamboo Flat, India"
8.316,91.923,30.0,4.5,"Nicobar Islands, India region"
8.351,93.449,30.0,4.2,"Nicobar Islands, India region"
11.046,91.745,30.0,4.4,"128 km SW of Bamboo Flat, India"
9.177,93.352,29.3,4.4,"283 km SSE of Port Blair, India"
14.524,92.265,22.8,4.5,"Andaman Islands, India region"
14.476,93.203,33.1,4.8,"Andaman Islands, India region"
14.442,93.171,30.0,4.2,"Andaman Islands, India region"
14.336,92.09,23.1,4.9,"299 km NNW of Bamboo Flat, India"
14.57,92.594,18.6,5.0,"Andaman Islands, India region"
34.273,80.005,38.6,4.4,"223 km E of Leh, India"
8.662,93.616,30.0,5.0,"Nicobar Islands, India region"
9.344,91.965,41.7,4.0,"270 km SSW of Port Blair, India"
9.554,93.845,22.0,4.2,"262 km SSE of Port Blair, India"
10.797,92.221,30.0,4.4,"111 km SSW of Port Blair, India"
8.456,93.489,30.0,4.0,"Nicobar Islands, India region"
8.08,93.609,30.0,4.0,"Nicobar Islands, India region"
12.933,93.16,30.0,4.2,"144 km NNE of Bamboo Flat, India"
14.788,92.789,30.0,4.3,"Andaman Islands, India region"
8.6,93.678,27.3,4.4,"Nicobar Islands, India region"
14.565,92.588,20.8,4.6,"Andaman Islands, India region"
8.354,93.627,30.0,4.4,"Nicobar Islands, India region"
10.741,92.076,15.8,4.3,"125 km SW of Port Blair, India"
9.783,93.731,30.0,4.3,"234 km SSE of Port Blair, India"
13.019,92.155,30.0,4.3,"158 km NNW of Bamboo Flat, India"
12.918,92.105,23.2,4.3,"150 km NNW of Bamboo Flat, India"
9.002,93.638,29.9,4.3,"Nicobar Islands, India region"
14.603,92.372,30.0,4.8,"Andaman Islands, India region"
8.775,93.23,30.0,4.7,"Nicobar Islands, India region"
8.951,93.476,30.0,4.3,"Nicobar Islands, India region"
14.469,92.222,26.8,4.4,"Andaman Islands, India region"
14.509,92.546,24.2,4.6,"Andaman Islands, India region"
8.232,91.991,30.2,4.3,"Nicobar Islands, India region"
14.432,92.282,26.6,4.8,"Andaman Islands, India region"
14.54,92.543,23.8,4.4,"Andaman Islands, India region"
10.805,91.144,26.5,4.3,"198 km WSW of Bamboo Flat, India"
8.842,93.485,39.1,4.4,"Nicobar Islands, India region"
8.174,92.619,39.0,4.1,"Nicobar Islands, India region"
14.437,92.475,30.0,4.0,"Andaman Islands, India region"
14.408,92.242,21.6,4.5,"Andaman Islands, India region"
11.885,92.522,28.2,4.4,"29 km NW of Bamboo Flat, India"
8.861,93.251,4.9,5.1,"Nicobar Islands, India region"
9.765,91.67,30.0,4.1,"241 km SSW of Port Blair, India"
11.877,92.198,30.0,4.4,"59 km WNW of Bamboo Flat, India"
10.038,91.579,5.4,4.7,"220 km SW of Port Blair, India"
12.918,92.127,28.9,4.4,"149 km NNW of Bamboo Flat, India"
14.481,92.923,30.0,4.0,"Andaman Islands, India region"
14.498,92.297,25.0,4.4,"Andaman Islands, India region"
14.167,91.826,30.0,4.1,"289 km NNW of Bamboo Flat, India"
14.628,92.441,30.0,4.7,"Andaman Islands, India region"
14.56,92.597,30.0,4.6,"Andaman Islands, India region"
14.591,92.456,30.0,4.7,"Andaman Islands, India region"
13.998,93.2,30.0,4.7,"259 km NNE of Bamboo Flat, India"
14.543,92.394,30.0,4.8,"Andaman Islands, India region"
14.519,92.393,30.0,4.7,"Andaman Islands, India region"
14.512,92.259,25.0,4.8,"Andaman Islands, India region"
10.126,91.849,29.6,4.6,"196 km SSW of Port Blair, India"
11.853,92.205,30.0,4.8,"58 km WNW of Bamboo Flat, India"
8.937,93.824,30.0,4.5,"Nicobar Islands, India region"
8.831,92.565,30.0,4.3,"Nicobar Islands, India region"
13.557,92.935,31.6,4.5,"206 km N of Bamboo Flat, India"
13.694,93.56,30.0,4.5,"238 km NNE of Bamboo Flat, India"
12.306,92.624,30.0,4.3,"67 km N of Bamboo Flat, India"
13.482,92.649,30.0,3.9,"197 km N of Bamboo Flat, India"
13.949,91.728,30.0,4.0,"270 km NNW of Bamboo Flat, India"
11.872,92.265,26.7,4.9,"52 km WNW of Bamboo Flat, India"
10.494,91.877,16.1,4.5,"160 km SW of Port Blair, India"
10.288,91.482,30.0,4.2,"205 km SW of Port Blair, India"
12.685,92.944,30.0,4.2,"111 km NNE of Bamboo Flat, India"
10.977,92.924,30.0,4.1,"78 km SSE of Port Blair, India"
11.028,92.039,30.0,4.7,"104 km SW of Port Blair, India"
13.731,93.567,30.0,4.5,"242 km NNE of Bamboo Flat, India"
9.082,92.022,30.0,4.6,"296 km SSW of Port Blair, India"
10.793,91.904,30.0,4.7,"133 km SW of Port Blair, India"
10.893,92.144,30.0,4.5,"107 km SW of Port Blair, India"
12.839,92.357,30.0,4.6,"131 km NNW of Bamboo Flat, India"
8.669,93.525,30.0,4.7,"Nicobar Islands, India region"
10.675,93.056,41.9,4.6,"114 km SSE of Port Blair, India"
8.193,92.93,28.6,4.3,"Nicobar Islands, India region"
8.709,93.302,30.0,4.0,"Nicobar Islands, India region"
9.187,92.93,30.0,4.4,"274 km S of Port Blair, India"
13.674,93.289,18.7,4.7,"227 km NNE of Bamboo Flat, India"
9.636,93.761,24.2,4.9,"250 km SSE of Port Blair, India"
8.505,93.83,24.6,4.7,"Nicobar Islands, India region"
11.621,94.224,30.0,4.4,"161 km E of Port Blair, India"
10.465,91.647,30.0,4.1,"179 km SW of Port Blair, India"
13.566,93.019,30.0,4.0,"209 km N of Bamboo Flat, India"
9.678,93.574,30.0,3.9,"237 km SSE of Port Blair, India"
11.638,94.353,30.0,4.2,"175 km E of Port Blair, India"
8.958,93.161,30.0,4.1,"Nicobar Islands, India region"
12.228,92.064,19.5,4.1,"92 km NW of Bamboo Flat, India"
10.805,91.147,30.0,4.2,"197 km WSW of Bamboo Flat, India"
10.241,92.598,22.4,4.3,"158 km S of Port Blair, India"
11.183,92.557,30.0,4.1,"57 km SSW of Port Blair, India"
13.628,92.989,7.0,4.5,"215 km N of Bamboo Flat, India"
8.409,93.672,24.4,4.6,"Nicobar Islands, India region"
8.927,92.353,30.0,4.6,"Nicobar Islands, India region"
9.615,93.57,30.0,4.1,"244 km SSE of Port Blair, India"
9.698,93.652,30.0,4.6,"239 km SSE of Port Blair, India"
11.399,92.226,30.0,4.8,"63 km WSW of Bamboo Flat, India"
8.511,92.55,30.0,4.6,"Nicobar Islands, India region"
8.527,93.988,23.7,4.8,"Nicobar Islands, India region"
8.324,90.825,30.0,4.6,"Nicobar Islands, India region"
11.51,92.948,29.7,4.7,"27 km SE of Port Blair, India"
9.462,92.278,30.0,4.7,"249 km SSW of Port Blair, India"
9.612,92.336,30.0,4.5,"231 km S of Port Blair, India"
11.798,94.342,40.6,4.6,"174 km E of Port Blair, India"
9.857,92.006,30.0,4.3,"215 km SSW of Port Blair, India"
9.919,91.962,31.7,4.7,"211 km SSW of Port Blair, India"
10.641,91.925,30.0,5.1,"144 km SW of Port Blair, India"
10.628,91.913,30.0,4.9,"146 km SW of Port Blair, India"
14.4,92.001,30.0,4.3,"Andaman Islands, India region"
11.894,93.189,30.0,4.7,"Andaman Islands, India region"
13.546,93.268,30.0,4.2,"Andaman Islands, India region"
10.195,93.679,56.1,4.5,"192 km SSE of Port Blair, India"
8.843,93.771,20.7,4.7,"Nicobar Islands, India region"
8.58,94.291,1.6,4.7,"Nicobar Islands, India region"
10.5,92.268,21.2,4.4,"139 km SSW of Port Blair, India"
13.526,92.9,30.0,4.5,"202 km N of Bamboo Flat, India"
8.765,93.564,30.0,5.3,"Nicobar Islands, India region"
9.982,93.116,30.0,4.3,"190 km SSE of Port Blair, India"
8.766,92.689,30.0,4.3,"Nicobar Islands, India region"
13.599,93.029,30.0,4.1,"212 km N of Bamboo Flat, India"
14.105,93.123,30.0,5.0,"269 km N of Bamboo Flat, India"
10.804,93.606,107.0,5.3,"133 km SE of Port Blair, India"
8.981,92.379,30.0,4.6,"299 km S of Port Blair, India"
12.164,92.958,42.3,4.6,"57 km NNE of Bamboo Flat, India"
8.27,93.937,30.0,4.7,"Nicobar Islands, India region"
12.77,93.093,30.0,4.6,"125 km NNE of Bamboo Flat, India"
13.002,92.557,4.5,4.9,"145 km N of Bamboo Flat, India"
8.862,93.67,30.0,4.9,"Nicobar Islands, India region"
10.609,92.385,44.1,5.2,"123 km SSW of Port Blair, India"
8.448,94.075,30.0,4.7,"Nicobar Islands, India region"
11.259,91.967,30.0,4.8,"95 km WSW of Bamboo Flat, India"
10.053,93.497,30.0,4.3,"196 km SSE of Port Blair, India"
10.576,92.22,25.1,5.1,"133 km SSW of Port Blair, India"
11.257,92.176,21.9,4.6,"76 km SW of Bamboo Flat, India"
8.496,92.142,26.4,4.6,"Nicobar Islands, India region"
9.926,93.487,24.6,4.5,"208 km SSE of Port Blair, India"
8.591,92.244,30.2,4.7,"Nicobar Islands, India region"
11.897,92.249,30.0,4.5,"55 km WNW of Bamboo Flat, India"
8.144,93.344,30.0,4.9,"Nicobar Islands, India region"
9.026,92.626,30.0,5.2,"292 km S of Port Blair, India"
12.307,92.519,41.4,4.8,"70 km NNW of Bamboo Flat, India"
8.701,92.14,25.9,4.8,"Nicobar Islands, India region"
11.279,91.43,30.0,4.6,"147 km WSW of Bamboo Flat, India"
8.622,93.485,30.0,4.6,"Nicobar Islands, India region"
10.843,91.782,22.6,5.0,"139 km SW of Port Blair, India"
8.714,93.63,30.0,4.6,"Nicobar Islands, India region"
9.193,93.6,27.3,4.8,"289 km SSE of Port Blair, India"
8.782,93.057,30.0,5.0,"Nicobar Islands, India region"
8.12,93.73,30.0,4.5,"Nicobar Islands, India region"
8.411,91.517,30.0,4.9,"Nicobar Islands, India region"
8.272,92.953,30.0,4.7,"Nicobar Islands, India region"
8.36,92.46,30.0,4.8,"Nicobar Islands, India region"
8.556,93.731,30.0,4.5,"Nicobar Islands, India region"
8.118,93.694,30.0,4.6,"Nicobar Islands, India region"
13.249,92.031,30.0,4.7,"186 km NNW of Bamboo Flat, India"
11.35,91.858,3.0,4.8,"101 km WSW of Bamboo Flat, India"
8.432,92.359,30.0,4.7,"Nicobar Islands, India region"
9.322,93.767,30.0,4.5,"282 km SSE of Port Blair, India"
9.537,94.207,30.0,4.9,"284 km SE of Port Blair, India"
9.013,92.331,30.0,4.8,"296 km S of Port Blair, India"
9.291,93.021,30.0,4.5,"264 km S of Port Blair, India"
9.033,92.532,19.3,4.9,"292 km S of Port Blair, India"
9.003,92.669,96.8,4.6,"294 km S of Port Blair, India"
9.046,94.102,30.0,4.4,"Nicobar Islands, India region"
8.369,93.675,30.0,4.5,"Nicobar Islands, India region"
9.184,93.626,30.0,4.6,"290 km SSE of Port Blair, India"
11.296,92.201,30.0,4.5,"71 km SW of Bamboo Flat, India"
13.405,92.984,30.0,4.3,"190 km N of Bamboo Flat, India"
10.327,93.693,29.2,5.3,"180 km SE of Port Blair, India"
11.33,92.209,26.6,4.8,"68 km SW of Bamboo Flat, India"
13.247,92.581,18.2,4.8,"171 km N of Bamboo Flat, India"
8.796,93.82,42.0,4.8,"Nicobar Islands, India region"
8.554,93.778,30.0,4.1,"Nicobar Islands, India region"
13.745,93.13,20.7,5.2,"230 km NNE of Bamboo Flat, India"
8.885,92.397,29.2,4.9,"Nicobar Islands, India region"
9.358,93.145,48.7,5.0,"259 km S of Port Blair, India"
13.236,92.691,30.0,5.4,"169 km N of Bamboo Flat, India"
12.935,92.622,29.0,4.6,"137 km N of Bamboo Flat, India"
9.606,93.602,30.0,5.4,"246 km SSE of Port Blair, India"
9.12,93.747,21.6,4.5,"Nicobar Islands, India region"
12.773,92.651,30.0,4.5,"118 km N of Bamboo Flat, India"
13.3,92.66,30.0,5.4,"177 km N of Bamboo Flat, India"
10.063,93.28,30.0,4.7,"186 km SSE of Port Blair, India"
13.33,93.167,30.0,4.4,"186 km NNE of Bamboo Flat, India"
8.943,93.634,30.0,4.5,"Nicobar Islands, India region"
13.528,93.092,30.0,4.1,"206 km NNE of Bamboo Flat, India"
9.344,93.052,30.0,5.0,"259 km S of Port Blair, India"
11.076,92.122,24.7,5.0,"94 km SW of Port Blair, India"
9.081,93.457,28.5,4.9,"296 km SSE of Port Blair, India"
13.847,92.846,23.7,5.1,"237 km N of Bamboo Flat, India"
8.955,93.77,13.3,5.4,"Nicobar Islands, India region"
9.205,94.027,30.0,4.7,"Nicobar Islands, India region"
10.064,93.159,30.0,5.0,"182 km SSE of Port Blair, India"
9.488,93.699,30.0,5.2,"262 km SSE of Port Blair, India"
8.296,92.265,28.6,4.9,"Nicobar Islands, India region"
9.937,93.801,51.8,5.4,"223 km SSE of Port Blair, India"
10.419,93.023,30.0,5.2,"141 km SSE of Port Blair, India"
10.546,92.353,30.0,5.3,"131 km SSW of Port Blair, India"
11.39,92.883,30.0,4.8,"33 km SSE of Port Blair, India"
9.45,93.711,30.0,5.4,"266 km SSE of Port Blair, India"
13.863,93.412,30.0,4.8,"250 km NNE of Bamboo Flat, India"
13.867,93.361,30.0,4.8,"249 km NNE of Bamboo Flat, India"
8.738,92.646,30.0,5.1,"Nicobar Islands, India region"
9.779,92.985,31.1,5.0,"210 km S of Port Blair, India"
9.8,93.702,23.2,4.9,"231 km SSE of Port Blair, India"
12.746,93.19,30.0,4.6,"126 km NNE of Bamboo Flat, India"
13.583,92.889,30.0,4.5,"209 km N of Bamboo Flat, India"
12.027,92.423,30.0,4.7,"48 km NW of Bamboo Flat, India"
8.454,93.524,30.0,4.4,"Nicobar Islands, India region"
8.011,93.527,30.0,4.9,"Nicobar Islands, India region"
8.285,93.768,30.0,4.5,"Nicobar Islands, India region"
9.16,93.403,30.0,4.1,"286 km SSE of Port Blair, India"
8.941,93.876,30.0,4.7,"Nicobar Islands, India region"
8.344,93.972,30.0,4.4,"Nicobar Islands, India region"
8.578,93.699,26.0,4.8,"Nicobar Islands, India region"
8.34,93.564,30.0,4.3,"Nicobar Islands, India region"
9.006,92.023,30.0,4.1,"Nicobar Islands, India region"
13.55,92.943,35.8,4.8,"206 km N of Bamboo Flat, India"
8.0,92.045,30.0,4.7,"Nicobar Islands, India region"
8.277,93.528,30.0,4.7,"Nicobar Islands, India region"
8.814,93.528,30.0,4.6,"Nicobar Islands, India region"
9.089,93.856,30.0,4.9,"Nicobar Islands, India region"
8.948,93.682,30.0,5.3,"Nicobar Islands, India region"
8.412,93.66,27.7,4.8,"Nicobar Islands, India region"
13.491,92.8,30.0,4.3,"198 km N of Bamboo Flat, India"
8.697,92.936,30.0,4.4,"Nicobar Islands, India region"
8.547,93.686,27.5,5.3,"Nicobar Islands, India region"
9.706,92.59,28.1,4.9,"217 km S of Port Blair, India"
8.971,92.36,30.8,5.0,"Nicobar Islands, India region"
11.489,92.494,28.3,5.1,"33 km SW of Bamboo Flat, India"
8.801,92.195,30.0,4.6,"Nicobar Islands, India region"
8.975,92.287,31.2,4.5,"Nicobar Islands, India region"
9.298,93.817,39.1,5.0,"286 km SSE of Port Blair, India"
8.007,91.89,30.0,4.3,"Nicobar Islands, India region"
11.838,91.798,22.8,4.9,"101 km W of Bamboo Flat, India"
11.279,92.546,30.0,4.0,"48 km SSW of Port Blair, India"
13.598,92.789,30.0,4.1,"210 km N of Bamboo Flat, India"
13.234,92.391,30.0,4.2,"173 km NNW of Bamboo Flat, India"
10.337,93.143,30.0,4.3,"153 km SSE of Port Blair, India"
8.454,92.145,29.0,4.8,"Nicobar Islands, India region"
8.61,92.169,28.6,4.5,"Nicobar Islands, India region"
8.416,94.199,30.0,4.1,"Nicobar Islands, India region"
9.208,93.476,30.0,4.5,"283 km SSE of Port Blair, India"
8.671,91.407,30.0,4.5,"Nicobar Islands, India region"
9.158,93.343,27.0,4.3,"285 km SSE of Port Blair, India"
10.465,92.829,24.1,4.8,"133 km S of Port Blair, India"
10.592,93.588,23.9,5.2,"150 km SE of Port Blair, India"
9.212,93.443,22.3,4.4,"281 km SSE of Port Blair, India"
13.11,92.724,30.0,4.5,"155 km N of Bamboo Flat, India"
13.066,93.219,30.0,4.3,"160 km NNE of Bamboo Flat, India"
8.546,93.873,24.2,5.2,"Nicobar Islands, India region"
12.232,92.46,23.4,4.5,"65 km NNW of Bamboo Flat, India"
8.096,92.715,39.4,4.8,"Nicobar Islands, India region"
8.645,93.517,30.0,4.3,"Nicobar Islands, India region"
8.28,92.896,30.0,4.4,"Nicobar Islands, India region"
8.068,91.971,28.4,4.2,"Nicobar Islands, India region"
12.822,92.485,36.7,4.5,"126 km NNW of Bamboo Flat, India"
8.576,93.842,25.1,4.9,"Nicobar Islands, India region"
8.889,92.222,29.8,4.4,"Nicobar Islands, India region"
13.59,93.053,30.0,4.2,"212 km N of Bamboo Flat, India"
10.948,92.351,30.0,3.9,"90 km SSW of Port Blair, India"
9.545,93.186,30.0,4.5,"239 km SSE of Port Blair, India"
12.805,92.684,27.6,5.0,"122 km N of Bamboo Flat, India"
8.075,92.296,25.0,5.1,"Nicobar Islands, India region"
10.938,91.473,30.0,4.4,"159 km WSW of Bamboo Flat, India"
10.794,92.645,30.0,4.4,"97 km S of Port Blair, India"
8.776,93.46,30.0,4.6,"Nicobar Islands, India region"
13.657,93.05,25.0,5.3,"219 km N of Bamboo Flat, India"
13.681,93.039,32.1,5.4,"221 km N of Bamboo Flat, India"
8.248,93.805,30.0,4.5,"Nicobar Islands, India region"
9.296,93.685,30.0,4.4,"281 km SSE of Port Blair, India"
13.252,93.166,30.0,4.4,"178 km NNE of Bamboo Flat, India"
8.357,93.424,30.0,4.4,"Nicobar Islands, India region"
11.694,92.313,22.7,4.6,"44 km W of Bamboo Flat, India"
12.352,92.503,21.6,4.5,"75 km NNW of Bamboo Flat, India"
11.354,92.114,34.1,4.7,"76 km WSW of Bamboo Flat, India"
12.206,92.65,30.0,4.4,"56 km N of Bamboo Flat, India"
12.94,93.068,30.0,4.4,"142 km NNE of Bamboo Flat, India"
8.968,93.746,30.5,4.8,"Nicobar Islands, India region"
8.021,92.101,32.2,5.2,"Nicobar Islands, India region"
10.192,93.617,27.7,4.4,"188 km SSE of Port Blair, India"
8.64,93.663,30.0,4.6,"Nicobar Islands, India region"
14.024,93.074,30.0,4.6,"260 km N of Bamboo Flat, India"
13.043,92.699,25.6,4.8,"148 km N of Bamboo Flat, India"
12.36,92.486,30.0,4.6,"77 km NNW of Bamboo Flat, India"
9.392,92.942,30.0,4.4,"252 km S of Port Blair, India"
8.394,92.005,30.0,4.5,"Nicobar Islands, India region"
9.459,91.702,19.0,4.5,"269 km SSW of Port Blair, India"
11.485,92.729,30.0,4.4,"20 km S of Port Blair, India"
9.384,93.011,30.0,4.8,"254 km S of Port Blair, India"
13.71,93.353,30.0,4.2,"232 km NNE of Bamboo Flat, India"
8.407,93.598,22.2,4.6,"Nicobar Islands, India region"
13.717,93.119,25.7,4.4,"227 km N of Bamboo Flat, India"
12.902,92.434,30.0,4.5,"136 km NNW of Bamboo Flat, India"
13.852,93.3,41.9,4.6,"246 km NNE of Bamboo Flat, India"
13.63,93.661,62.0,4.3,"236 km NNE of Bamboo Flat, India"
13.374,93.453,30.0,4.5,"201 km NNE of Bamboo Flat, India"
13.248,92.587,30.0,4.3,"171 km N of Bamboo Flat, India"
13.174,93.126,35.8,4.8,"169 km NNE of Bamboo Flat, India"
8.668,93.75,30.0,4.7,"Nicobar Islands, India region"
9.088,93.663,21.8,5.4,"Nicobar Islands, India region"
8.058,93.196,30.0,4.4,"Nicobar Islands, India region"
8.192,92.16,30.0,4.2,"Nicobar Islands, India region"
9.02,92.375,30.2,4.8,"295 km S of Port Blair, India"
8.874,92.295,29.4,4.4,"Nicobar Islands, India region"
11.789,92.868,21.9,4.4,"18 km NE of Port Blair, India"
8.318,93.667,30.0,4.2,"Nicobar Islands, India region"
8.703,93.323,30.0,4.2,"Nicobar Islands, India region"
8.436,93.576,30.0,4.3,"Nicobar Islands, India region"
9.294,91.969,30.7,5.1,"275 km SSW of Port Blair, India"
10.161,91.514,29.3,3.9,"214 km SW of Port Blair, India"
8.991,92.51,36.5,4.9,"297 km S of Port Blair, India"
12.223,92.697,30.0,4.3,"57 km N of Bamboo Flat, India"
8.035,92.317,30.0,4.6,"Nicobar Islands, India region"
8.607,92.144,23.9,4.4,"Nicobar Islands, India region"
8.875,94.186,30.0,4.5,"Nicobar Islands, India region"
8.277,92.214,30.0,4.1,"Nicobar Islands, India region"
8.125,93.771,30.0,4.1,"Nicobar Islands, India region"
10.731,91.543,30.0,4.5,"167 km SW of Bamboo Flat, India"
12.757,92.538,30.0,4.2,"118 km N of Bamboo Flat, India"
8.285,92.652,30.0,4.4,"Nicobar Islands, India region"
